INST_CODE, INST_CODE,PLACE,DIST,COED,TYPE,BRANCH,BRANCH NAME,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,TUITION_FEE 2016,AFFILIATED,YEAR,EWS_BOYS,EWS_GIRLS,
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,MEC,MECHANICAL ENGINEERING,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,70000,JNTUH,2019,,,
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,CIV,CIVIL ENGINEERING,69964,80573,69964,80573,97270,97270,69964,80573,99030,99030,69964,80573,99600,99600,91369,98540,69000,JNTUH,2019,,,
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,CSE,COMPUTER SCIENCE  AND  ENGINEERING,57259,57259,89749,89749,88126,88126,72914,72914,80447,80447,94417,94417,96422,99610,93634,95244,69000,JNTUH,2019,,,
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,79105,79105,94294,94294,93689,93689,84044,84044,79105,83762,79105,79105,95386,99192,98949,98949,69000,JNTUH,2019,,,
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,66404,66404,66404,66404,89559,89559,66404,66404,91969,91969,66404,66404,91190,93742,99331,99331,69000,JNTUH,2019,,,
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,MEC,MECHANICAL ENGINEERING,56027,56027,92243,92243,72513,87170,56027,56027,56027,56027,56027,71638,94459,98885,94363,94363,69000,JNTUH,2019,,,
BSGP,BANDARI SRINIVAS INSTITUTE OF TECHNOLOGY,CHEVELLA,RR,COED,PVT,CSE,COMPUTER SCIENCE  AND  ENGINEERING,67132,67132,89055,89055,96282,96282,67132,67132,94759,94759,91605,91605,98519,98519,88794,88794,43200,JNTUH,2019,,,
BSGP,BANDARI SRINIVAS INSTITUTE OF TECHNOLOGY,CHEVELLA,RR,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,43200,JNTUH,2019,,,
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,CSE,COMPUTER SCIENCE  AND  ENGINEERING,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,44000,JNTUH,2019,,,
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,69956,69956,69956,69956,95153,95153,69956,69956,69956,69956,69956,69956,77204,86474,87714,87714,44000,JNTUH,2019,,,
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,MEC,MECHANICAL ENGINEERING,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,44000,JNTUH,2019,,,
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,BME,BIO-MEDICAL ENGINEERING,37626,55764,89065,89065,71086,71086,37626,55764,54060,55764,37626,55764,65904,66820,75581,75581,120000,JNTUH,2019,,,
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,CHE,CHEMICAL ENGINEERING,28360,28360,86987,86987,88080,88080,28360,37907,84627,84627,37301,37301,92427,92427,78364,78364,120000,JNTUH,2019,,,
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,CIV,CIVIL ENGINEERING,21931,24375,92118,92118,41366,55612,55668,55668,41395,48274,53071,71542,72075,94981,47846,54458,120000,JNTUH,2019,,,
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,CSE,COMPUTER SCIENCE  AND  ENGINEERING,8130,8400,28517,29138,14012,14012,33874,33874,12279,13274,24376,37628,46014,46014,39554,61643,120000,JNTUH,2019,,,
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,10658,10658,37310,43285,20174,20174,41167,41167,17983,17983,32547,36885,60698,60698,49482,64668,120000,JNTUH,2019,,,
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,17488,17985,56451,59071,33355,35259,17488,17985,33266,38585,80474,80474,69830,85647,49629,66884,120000,JNTUH,2019,,,
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,INF,INFORMATION TECHNOLOGY,10085,10158,39434,40176,17835,17835,10085,82663,17527,17527,38778,49441,63820,71526,52570,77567,120000,JNTUH,2019,,,
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,MEC,MECHANICAL ENGINEERING,20450,36020,45532,94898,46981,54246,95590,95590,44118,64498,69752,78025,62942,84533,48168,89977,120000,JNTUH,2019,,,
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,PHE,PHARMACEUTICAL ENGINEERING,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,120000,JNTUH,2019,,,
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN,BACHUPALLY,MDL,GIRLS,PVT,CSE,COMPUTER SCIENCE  AND  ENGINEERING,NA,8453,NA,34535,NA,14504,NA,46371,NA,14408,NA,30191,NA,54164,NA,57826,90000,JNTUH,2019,,,
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN,BACHUPALLY,MDL,GIRLS,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,11463,NA,40348,NA,20246,NA,70482,NA,20242,NA,56832,NA,64917,NA,63910,90000,JNTUH,2019,,,
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN,BACHUPALLY,MDL,GIRLS,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,NA,16660,NA,65952,NA,37470,NA,16660,NA,32051,NA,72236,NA,70864,NA,52544,90000,JNTUH,2019,,,
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN,BACHUPALLY,MDL,GIRLS,PVT,INF,INFORMATION TECHNOLOGY,NA,11531,NA,46167,NA,17921,NA,66221,NA,19235,NA,43922,NA,74776,NA,75373,90000,JNTUH,2019,,,
CASR,COLLEGE OF AGRICULTURAL ENGG,SANGAREDDY,SRD,COED,UNIV,AGR,AGRICULTURAL ENGINEERING,22086,32875,87497,87497,25523,32875,22086,32875,22920,36517,55186,55186,54714,80413,52860,52860,10000,PJTSAU,2019,,,
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,BIO,BIO-TECHNOLOGY,31665,31665,49074,49074,33692,56472,31665,31665,53366,53366,55999,55999,85240,85896,31665,77532,134000,OU,2019,,,
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,CHE,CHEMICAL ENGINEERING,15001,17538,95954,95954,32026,32026,15001,40122,34430,34430,23366,32496,64103,86176,20205,46157,134000,OU,2019,,,
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,CIV,CIVIL ENGINEERING,7363,10054,21317,36095,12985,13804,38300,38300,11136,22458,9158,10054,28924,28924,14705,19082,134000,OU,2019,,,
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,CSE,COMPUTER SCIENCE  AND  ENGINEERING,1655,1870,5023,6074,2281,2854,4045,4045,2234,2525,3335,4971,12302,12302,12911,12911,134000,OU,2019,,,
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,3002,3525,5627,11013,4412,4662,3002,12281,4302,4372,6753,6753,18740,18740,13999,18874,134000,OU,2019,,,
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,4389,4389,12070,14614,6832,6832,4875,4875,6654,11489,12851,24205,25501,26202,12888,13378,134000,OU,2019,,,
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,INF,INFORMATION TECHNOLOGY,3143,3690,12167,12167,4666,4753,3143,3690,4188,6060,6218,10403,22987,22987,21116,21761,134000,OU,2019,,,
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,IPE,INDUSTRIAL PRODUCTION ENGINEERING,25769,32089,63431,63431,61610,68834,25769,82788,85858,85858,92121,92121,87697,87697,76631,89510,134000,OU,2019,,,
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,MEC,MECHANICAL ENGINEERING,5747,12461,19830,38511,8488,32005,17152,17152,9297,26127,13569,72053,29307,38115,17808,49617,134000,OU,2019,,,
CDTK,COLLEGE OF DAIRY TECHNOLOGY,KAMAREDDY,KMR,COED,UNIV,DRG,DAIRYING,28849,33855,40240,83346,33132,37646,28849,33855,49361,49361,40036,40036,69234,76097,64056,64056,10000,PVNRTVU,2019,,,
CFSR,COLLEGE OF FOOD SCIENCE AND TECHNOLOGY,RUDRUR,NZB,COED,UNIV,FDS,FOOD SCIENCE,46843,46843,46843,46843,47960,47960,46843,46843,46843,60620,50197,50197,90697,90697,46843,57846,10000,PJTSAU,2019,,,
CHET,SRI CHAITANYA COLLEGE OF ENGG AND TECH,IBRAHIMPATAN,RR,COED,PVT,CIV,CIVIL ENGINEERING,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,60000,JNTUH,2019,,,
CHET,SRI CHAITANYA COLLEGE OF ENGG AND TECH,IBRAHIMPATAN,RR,COED,PVT,CSE,COMPUTER SCIENCE  AND  ENGINEERING,51307,51307,69239,85699,80984,91435,86202,86202,96066,96066,88164,93447,89496,95295,90378,90378,60000,JNTUH,2019,,,
CHET,SRI CHAITANYA COLLEGE OF ENGG AND TECH,IBRAHIMPATAN,RR,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,43845,92113,65861,92113,73767,92113,43845,92113,91001,92113,43845,92113,84939,92113,97782,99415,60000,JNTUH,2019,,,
CHET,SRI CHAITANYA COLLEGE OF ENGG AND TECH,IBRAHIMPATAN,RR,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,63977,63977,94773,94773,63977,63977,63977,63977,63977,63977,63977,63977,90203,93632,97638,97638,60000,JNTUH,2019,,,
CHET,SRI CHAITANYA COLLEGE OF ENGG AND TECH,IBRAHIMPATAN,RR,COED,PVT,MEC,MECHANICAL ENGINEERING,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,60000,JNTUH,2019,,,
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,CIV,CIVIL ENGINEERING,79258,79258,98536,98536,89518,89518,79258,79258,97512,97512,79258,79258,90026,93341,88068,88068,55000,JNTUH,2019,,,
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,CSE,COMPUTER SCIENCE  AND  ENGINEERING,74280,74280,86040,86040,77627,89967,74280,82587,75475,75475,91032,91032,97275,97275,74280,83989,55000,JNTUH,2019,,,
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,87121,87121,97873,97873,90385,91774,96491,96491,97154,97154,94279,94279,92299,92299,87121,96863,55000,JNTUH,2019,,,
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,71959,71959,71959,71959,71959,92514,71959,71959,95737,95737,71959,71959,99137,99137,71959,81611,55000,JNTUH,2019,,,
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,MEC,MECHANICAL ENGINEERING,80947,80947,80947,80947,96712,96712,80947,80947,97242,97242,80947,80947,93157,93157,86292,95071,55000,JNTUH,2019,,,
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,CIV,CIVIL ENGINEERING,92481,92481,99148,99148,92481,97338,92481,92481,92481,92481,92481,92481,99544,99544,92481,92481,55000,JNTUH,2019,,,
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,CSE,COMPUTER SCIENCE  AND  ENGINEERING,60173,60173,83547,86247,79074,79074,60173,79985,78167,80118,86300,86300,83393,90219,80134,80134,55000,JNTUH,2019,,,
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,75754,75754,90086,90086,87314,87745,75754,84283,86971,86971,83303,83303,94696,94696,82203,82203,55000,JNTUH,2019,,,
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,70668,70668,86307,98740,93235,93235,70668,70668,70668,96393,70668,70668,92080,92080,87150,87150,55000,JNTUH,2019,,,
CITS,CHAITANYA INST OF TECH AND SCIENCE,HANAMKONDA,WGU,COED,PVT,CIV,CIVIL ENGINEERING,69763,80371,69763,80371,94623,94623,69763,80371,69763,80371,69763,80371,96389,96389,98140,98140,42000,KU,2019,,,
CITS,CHAITANYA INST OF TECH AND SCIENCE,HANAMKONDA,WGU,COED,PVT,CSE,COMPUTER SCIENCE  AND  ENGINEERING,40911,54082,74647,85556,66943,66943,59127,59127,52814,54082,61083,61083,83614,83614,93057,93057,42000,KU,2019,,,
CITS,CHAITANYA INST OF TECH AND SCIENCE,HANAMKONDA,WGU,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,42000,KU,2019,,,
CITS,CHAITANYA INST OF TECH AND SCIENCE,HANAMKONDA,WGU,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,42000,KU,2019,,,
CITS,CHAITANYA INST OF TECH AND SCIENCE,HANAMKONDA,WGU,COED,PVT,MEC,MECHANICAL ENGINEERING,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,42000,KU,2019,,,
CMRG,CMR TECHNICAL CAMPUS,KANDLAKOYA,MDL,COED,PVT,CIV,CIVIL ENGINEERING,32003,50242,92799,92799,93388,95705,32003,88524,63305,70356,92399,92399,88331,99387,73401,80231,78000,JNTUH,2019,,,
CMRG,CMR TECHNICAL CAMPUS,KANDLAKOYA,MDL,COED,PVT,CSE,COMPUTER SCIENCE  AND  ENGINEERING,20438,21285,53380,75178,36687,36687,93414,93414,32200,34132,64442,78670,80456,87286,61874,83487,78000,JNTUH,2019,,,
CMRG,CMR TECHNICAL CAMPUS,KANDLAKOYA,MDL,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,26170,28254,84810,92232,48264,50205,26170,37581,46168,46168,90093,90093,91153,91153,84295,84295,78000,JNTUH,2019,,,
CMRG,CMR TECHNICAL CAMPUS,KANDLAKOYA,MDL,COED,PVT,INF,INFORMATION TECHNOLOGY,25197,25283,81499,88814,44300,44300,25197,25283,37378,39282,78078,78078,92611,92611,25197,87798,78000,JNTUH,2019,,,
CMRG,CMR TECHNICAL CAMPUS,KANDLAKOYA,MDL,COED,PVT,MEC,MECHANICAL ENGINEERING,62151,68742,85283,85283,96182,96182,64463,68742,98754,98754,76604,76604,96610,96610,79864,79864,78000,JNTUH,2019,,,
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY,KANDLAKOYA,MDL,COED,PVT,CIV,CIVIL ENGINEERING,28049,32485,97502,97502,55573,91697,28049,60890,47160,50921,63827,77912,80530,80530,50094,75446,100000,JNTUH,2019,,,
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY,KANDLAKOYA,MDL,COED,PVT,CSE,COMPUTER SCIENCE  AND  ENGINEERING,10495,11218,32444,32866,19381,19381,56161,56161,17791,17791,34621,60772,58274,58274,34176,56478,100000,JNTUH,2019,,,
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY,KANDLAKOYA,MDL,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,15346,16185,46263,57396,25595,25673,82746,86916,25534,25591,68314,68314,73610,73610,54762,73172,100000,JNTUH,2019,,,
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY,KANDLAKOYA,MDL,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,25827,25827,93229,93229,47825,54792,45444,45444,45066,46785,88237,88237,79849,86897,53807,53807,100000,JNTUH,2019,,,
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY,KANDLAKOYA,MDL,COED,PVT,INF,INFORMATION TECHNOLOGY,13869,13939,44403,59937,19974,19974,13869,13939,22876,22876,40234,42848,77802,80551,54798,54798,100000,JNTUH,2019,,,
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY,KANDLAKOYA,MDL,COED,PVT,MEC,MECHANICAL ENGINEERING,31190,50121,66390,81834,73072,73072,31190,50121,54200,90180,96250,97894,87718,87718,53370,87686,100000,JNTUH,2019,,,
CMRM,CMR INSTITUTE OF TECHNOLOGY,KANDLAKOYA,MDL,COED,PVT,CIV,CIVIL ENGINEERING,39646,46420,84491,84491,92614,96264,39646,95189,84160,84160,94105,94105,90665,90665,64898,80233,90000,JNTUH,2019,,,
CMRM,CMR INSTITUTE OF TECHNOLOGY,KANDLAKOYA,MDL,COED,PVT,CSE,COMPUTER SCIENCE  AND  ENGINEERING,15623,15623,53084,55090,26694,26694,68636,68636,25972,26501,50049,61791,76088,76492,54773,68950,90000,JNTUH,2019,,,
CMRM,CMR INSTITUTE OF TECHNOLOGY,KANDLAKOYA,MDL,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,21553,21751,73526,94184,39803,40401,21553,37385,33140,36722,87360,87360,91358,98210,81717,95498,90000,JNTUH,2019,,,
CMRM,CMR INSTITUTE OF TECHNOLOGY,KANDLAKOYA,MDL,COED,PVT,MEC,MECHANICAL ENGINEERING,62293,74922,96821,96821,97669,97669,62293,74922,86924,86924,99149,99149,92913,99493,91865,91865,90000,JNTUH,2019,,,
CMRN,CMR ENGG COLLEGE,KANDLAKOYA,MDL,COED,PVT,CSE,COMPUTER SCIENCE  AND  ENGINEERING,24840,24840,80302,80302,45549,45549,79987,79987,38287,43886,74351,74351,89391,89391,89821,89821,75000,JNTUH,2019,,,
CMRN,CMR ENGG COLLEGE,KANDLAKOYA,MDL,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,39756,39756,88443,88443,55912,56143,39756,58517,48597,55413,80652,93133,95763,95763,98697,98697,75000,JNTUH,2019,,,
CMRN,CMR ENGG COLLEGE,KANDLAKOYA,MDL,COED,PVT,INF,INFORMATION TECHNOLOGY,31403,31403,86312,86312,51928,57570,47092,47092,46561,46561,81951,81951,99687,99687,31403,93123,75000,JNTUH,2019,,,
CMRN,CMR ENGG COLLEGE,KANDLAKOYA,MDL,COED,PVT,MEC,MECHANICAL ENGINEERING,83965,83965,83965,83965,83965,88597,83965,83965,89173,89173,83965,83965,99394,99394,83965,83965,75000,JNTUH,2019,,,
CMRP,C M R COLL OF PHARMACY,KANDLAKOYA,MDL,COED,PVT,PHD,PHARM - D (M.P.C. STREAM),17078,17078,17078,17078,17078,17078,17078,17078,17078,17078,17078,17078,17078,17078,17078,17078,115000,JNTUH,2019,,,
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,CIV,CIVIL ENGINEERING,19320,22180,51778,66566,31254,39192,39917,39917,32296,40505,71687,71687,61076,62407,34403,64728,115000,JNTUH,2019,,,
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,CSE,COMPUTER SCIENCE  AND  ENGINEERING,4948,5107,18124,21805,8287,10095,22006,25837,8205,9634,16945,19821,37283,40502,15393,38406,115000,JNTUH,2019,,,
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,6022,6528,6022,24318,9553,9553,6022,48800,9759,10626,24498,24498,80172,80172,63131,63131,115000,JNTUH,2019,,,
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,7709,8663,33812,41254,15274,15274,31447,31447,14890,14890,31490,49327,52124,58494,34935,41795,115000,JNTUH,2019,,,
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,13150,13150,47380,55403,26384,28544,13150,35543,29368,34734,56207,56207,60944,68545,33054,55567,115000,JNTUH,2019,,,
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,20635,24480,50293,52464,46713,52380,20635,24480,35798,37632,91602,91602,99096,99096,72628,76690,115000,JNTUH,2019,,,
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,INF,INFORMATION TECHNOLOGY,8415,8509,31450,47609,15438,15544,63218,63218,14811,14811,34812,67812,67800,67800,19818,59767,115000,JNTUH,2019,,,
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,MEC,MECHANICAL ENGINEERING,16632,28786,80995,86871,42928,99279,35759,35759,30117,55071,84660,93638,84457,99655,41501,71201,115000,JNTUH,2019,,,
CVSR,ANURAG GRP OF INSTNS- CVSR COLL OF ENGG,GHATKESAR,MDL,COED,PVT,AI,ARTIFICIAL INTELLIGENCE,11213,11715,92658,92658,15354,17865,11213,11715,13944,16305,16332,50579,69548,69548,63797,63797,125000,JNTUH,2019,,,
CVSR,ANURAG GRP OF INSTNS- CVSR COLL OF ENGG,GHATKESAR,MDL,COED,PVT,CHE,CHEMICAL ENGINEERING,37187,40449,73822,85165,97654,97654,37187,40449,82541,96827,96723,96723,80656,95026,69604,76135,125000,JNTUH,2019,,,
CVSR,ANURAG GRP OF INSTNS- CVSR COLL OF ENGG,GHATKESAR,MDL,COED,PVT,CIV,CIVIL ENGINEERING,25439,27426,93084,93084,61145,82461,54018,54018,51773,64310,73121,76200,79279,80310,45217,68232,125000,JNTUH,2019,,,
CVSR,ANURAG GRP OF INSTNS- CVSR COLL OF ENGG,GHATKESAR,MDL,COED,PVT,CSE,COMPUTER SCIENCE  AND  ENGINEERING,9703,9907,35855,35855,17238,17692,46745,46745,16976,16976,32271,37479,52452,55787,34549,61579,125000,JNTUH,2019,,,
CVSR,ANURAG GRP OF INSTNS- CVSR COLL OF ENGG,GHATKESAR,MDL,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,13446,13539,47776,60800,23336,24021,66183,69357,21131,26573,49618,85339,70396,82419,46789,62832,125000,JNTUH,2019,,,
CVSR,ANURAG GRP OF INSTNS- CVSR COLL OF ENGG,GHATKESAR,MDL,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,19092,19092,67900,73518,38884,46397,37679,37679,35425,37111,74734,76230,81232,85109,45243,73889,125000,JNTUH,2019,,,
CVSR,ANURAG GRP OF INSTNS- CVSR COLL OF ENGG,GHATKESAR,MDL,COED,PVT,INF,INFORMATION TECHNOLOGY,13748,13748,49224,62979,23185,23185,85770,85770,21483,22170,62139,74416,78416,81298,57859,87336,125000,JNTUH,2019,,,
CVSR,ANURAG GRP OF INSTNS- CVSR COLL OF ENGG,GHATKESAR,MDL,COED,PVT,MEC,MECHANICAL ENGINEERING,29587,56497,99407,99407,95801,95801,63620,65270,63947,81661,85974,85974,97946,97997,62184,97724,125000,JNTUH,2019,,,
CVSR,ANURAG GRP OF INSTNS- CVSR COLL OF ENGG,GHATKESAR,MDL,COED,PVT,PHD,PHARM - D (M.P.C. STREAM),99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,68000,JNTUH,2019,,,
DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,CIV,CIVIL ENGINEERING,80015,81241,89107,89107,89938,89938,80015,81241,80015,81241,80015,81241,90420,90420,80015,81241,45000,JNTUH,2019,,,
DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,CSE,COMPUTER SCIENCE  AND  ENGINEERING,52982,52982,95336,97511,78026,86359,79182,79182,80968,80968,94674,94674,97788,97788,98763,98763,45000,JNTUH,2019,,,
DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,74755,74755,94287,95718,94432,97632,74755,74755,95384,95384,98422,98422,88199,88199,90335,94644,45000,JNTUH,2019,,,
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,CSE,COMPUTER SCIENCE  AND  ENGINEERING,57170,57170,83496,85940,80417,80417,57170,57170,72131,76046,72196,91633,88670,88670,84628,84628,55000,JNTUH,2019,,,
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,83974,89085,98346,98346,97284,97284,83974,89085,95610,96729,83974,89085,96585,96939,99592,99592,55000,JNTUH,2019,,,
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,55000,JNTUH,2019,,,
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,MEC,MECHANICAL ENGINEERING,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,55000,JNTUH,2019,,,
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,CIV,CIVIL ENGINEERING,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,99633,65000,JNTUH,2019,,,
